"CAISO SP-15 DA OFF-PK FIXED - ICE FUTURES ENERGY DIV",260519,2026-05-19,064396,IFED,01,064 ,   85227,    4498,   20504,   11585,   68932,   52999,   85015,   85088,     212,     139,   85227,    4498,   20504,   11585,   68932,   52999,   85015,   85088,     212,     139,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1762,     398,    -193,     531,     750,    1427,    1679,    1765,      83,      -3,  100.0,    5.3,   24.1,   13.6,   80.9,   62.2,   99.8,   99.8,    0.2,    0.2,  100.0,    5.3,   24.1,   13.6,   80.9,   62.2,   99.8,   99.8,    0.2,    0.2,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     46,      4,      6,      8,     31,     25,     41,     33,     46,      4,      6,      8,     31,     25,     41,     33,      0,      0,      0,      0,      0,      0,      0,      0,    44.9,    52.4,    70.0,    74.9,    42.0,    45.0,    58.0,    62.7,    44.9,    52.4,    70.0,    74.9,    42.0,    45.0,    58.0,    62.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","064396","IFED","064 "
"PJM AEP DAYTON RT OFF-PK FIXED - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439A,IFED,01,064 ,   58286,   21606,    9095,    3270,   32695,   45016,   57571,   57381,     715,     905,   58286,   21606,    9095,    3270,   32695,   45016,   57571,   57381,     715,     905,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     476,      15,      36,      -5,     446,     129,     456,     160,      20,     316,  100.0,   37.1,   15.6,    5.6,   56.1,   77.2,   98.8,   98.4,    1.2,    1.6,  100.0,   37.1,   15.6,    5.6,   56.1,   77.2,   98.8,   98.4,    1.2,    1.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     42,      4,      7,      7,     29,     27,     38,     36,     42,      4,      7,      7,     29,     27,     38,     36,      0,      0,      0,      0,      0,      0,      0,      0,    58.7,    44.2,    70.8,    62.9,    50.9,    40.2,    57.0,    55.1,    58.7,    44.2,    70.8,    62.9,    50.9,    40.2,    57.0,    55.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439A","IFED","064 "
"PJM AEP DAYTON RT PEAK FIXED - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439B,IFED,01,064 ,   68034,   26486,   14379,    3051,   37797,   50056,   67334,   67486,     700,     548,   68034,   26486,   14379,    3051,   37797,   50056,   67334,   67486,     700,     548,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1482,    -212,    -154,     136,    1399,    1370,    1323,    1352,     159,     130,  100.0,   38.9,   21.1,    4.5,   55.6,   73.6,   99.0,   99.2,    1.0,    0.8,  100.0,   38.9,   21.1,    4.5,   55.6,   73.6,   99.0,   99.2,    1.0,    0.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     61,     14,     11,     12,     35,     30,     55,     47,     61,     14,     11,     12,     35,     30,     55,     47,      0,      0,      0,      0,      0,      0,      0,      0,    42.7,    41.6,    57.6,    63.3,    40.2,    36.7,    49.1,    51.8,    42.7,    41.6,    57.6,    63.3,    40.2,    36.7,    49.1,    51.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 800 MWh)","06439B","IFED","064 "
"PJM AEP DAYTON HUB DA OFF-PK - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439C,IFED,01,064 ,   56157,   21265,   16848,     814,   33199,   37930,   55278,   55592,     879,     565,   56157,   21265,   16848,     814,   33199,   37930,   55278,   55592,     879,     565,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     271,     -25,       0,       0,     306,     251,     281,     251,     -10,      20,  100.0,   37.9,   30.0,    1.4,   59.1,   67.5,   98.4,   99.0,    1.6,    1.0,  100.0,   37.9,   30.0,    1.4,   59.1,   67.5,   98.4,   99.0,    1.6,    1.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     49,      7,      7,      4,     30,     26,     38,     36,     49,      7,      7,      4,     30,     26,     38,     36,      0,      0,      0,      0,      0,      0,      0,      0,    48.8,    71.3,    66.2,    82.7,    47.8,    71.1,    64.1,    78.5,    48.8,    71.3,    66.2,    82.7,    47.8,    71.1,    64.1,    78.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439C","IFED","064 "
"AEP DAYTON HUB DA PEAK DAILY - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439E,IFED,01,064 ,    8750,     850,    2700,     200,    7650,    5850,    8700,    8750,      50,       0,    8750,     850,    2700,     200,    7650,    5850,    8700,    8750,      50,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,.,.,.,.,.,.,.,.,.,.,  100.0,    9.7,   30.9,    2.3,   87.4,   66.9,   99.4,  100.0,    0.6,    0.0,  100.0,    9.7,   30.9,    2.3,   87.4,   66.9,   99.4,  100.0,    0.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,      3,      6,      1,     15,     12,     18,     19,     30,      3,      6,      1,     15,     12,     18,     19,      0,      0,      0,      0,      0,      0,      0,      0,    49.7,    55.4,    72.6,    80.0,    47.4,    49.7,    69.1,    73.7,    49.7,    55.4,    72.6,    80.0,    47.4,    49.7,    69.1,    73.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 16 MWh)","06439E","IFED","064 "
"PJM AEP DAYTON DA PEAK - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439F,IFED,01,064 ,   66000,   21793,   19921,     805,   43002,   44742,   65600,   65468,     400,     532,   66000,   21793,   19921,     805,   43002,   44742,   65600,   65468,     400,     532,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     858,    -124,     673,      -6,     918,     165,     788,     832,      70,      26,  100.0,   33.0,   30.2,    1.2,   65.2,   67.8,   99.4,   99.2,    0.6,    0.8,  100.0,   33.0,   30.2,    1.2,   65.2,   67.8,   99.4,   99.2,    0.6,    0.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     58,      8,      9,      4,     34,     28,     43,     40,     58,      8,      9,      4,     34,     28,     43,     40,      0,      0,      0,      0,      0,      0,      0,      0,    44.0,    65.2,    62.1,    77.9,    43.6,    65.1,    59.9,    76.5,    44.0,    65.2,    62.1,    77.9,    43.6,    65.1,    59.9,    76.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439F","IFED","064 "
"MISO INDIANA  OFF-PEAK - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439K,IFED,01,064 ,   37766,     217,   11020,     120,   36936,   26330,   37273,   37470,     493,     296,   37766,     217,   11020,     120,   36936,   26330,   37273,   37470,     493,     296,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1142,      12,    1190,       0,    1125,     -58,    1137,    1132,       5,      10,  100.0,    0.6,   29.2,    0.3,   97.8,   69.7,   98.7,   99.2,    1.3,    0.8,  100.0,    0.6,   29.2,    0.3,   97.8,   69.7,   98.7,   99.2,    1.3,    0.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,      2,      2,      1,     22,     18,     24,     21,     30,      2,      2,      1,     22,     18,     24,     21,      0,      0,      0,      0,      0,      0,      0,      0,    77.9,    54.4,    90.5,    85.1,    55.8,    44.6,    61.5,    59.2,    77.9,    54.4,    90.5,    85.1,    55.8,    44.6,    61.5,    59.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439K","IFED","064 "
"MISO IN. REAL-TIME OFF-PEAK - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439L,IFED,01,064 ,   34423,    4700,    9638,     243,   29040,   24236,   33983,   34117,     440,     306,   34423,    4700,    9638,     243,   29040,   24236,   33983,   34117,     440,     306,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      -4,       0,   -2422,     168,    -197,    2250,     -29,      -4,      25,       0,  100.0,   13.7,   28.0,    0.7,   84.4,   70.4,   98.7,   99.1,    1.3,    0.9,  100.0,   13.7,   28.0,    0.7,   84.4,   70.4,   98.7,   99.1,    1.3,    0.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,      1,      3,      2,     22,     17,     25,     20,     27,      1,      3,      2,     22,     17,     25,     20,      0,      0,      0,      0,      0,      0,      0,      0,    52.8,    67.5,    72.8,    86.4,    44.2,    48.2,    55.5,    61.0,    52.8,    67.5,    72.8,    86.4,    44.2,    48.2,    55.5,    61.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439L","IFED","064 "
"ERCOT HOUSTON 345KV RT PK FIX - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439N,IFED,01,064 ,   43396,   10616,    1000,    1150,   30640,   41006,   42406,   43156,     990,     240,   43396,   10616,    1000,    1150,   30640,   41006,   42406,   43156,     990,     240,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     721,   -1224,       0,     600,    1345,     121,     721,     721,       0,       0,  100.0,   24.5,    2.3,    2.6,   70.6,   94.5,   97.7,   99.4,    2.3,    0.6,  100.0,   24.5,    2.3,    2.6,   70.6,   94.5,   97.7,   99.4,    2.3,    0.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     29,      4,      2,      3,     19,     17,     23,     22,     29,      4,      2,      3,     19,     17,     23,     22,      0,      0,      0,      0,      0,      0,      0,      0,    39.9,    69.7,    61.9,    87.3,    37.9,    69.6,    57.8,    77.5,    39.9,    69.7,    61.9,    87.3,    37.9,    69.6,    57.8,    77.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439N","IFED","064 "
"ERCOT Houston 345KV RT OFF FIX - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439Q,IFED,01,064 ,   41151,   10916,     300,    1150,   28495,   39701,   40561,   41151,     590,       0,   41151,   10916,     300,    1150,   28495,   39701,   40561,   41151,     590,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     721,   -1224,       0,     600,    1345,     121,     721,     721,       0,       0,  100.0,   26.5,    0.7,    2.8,   69.2,   96.5,   98.6,  100.0,    1.4,    0.0,  100.0,   26.5,    0.7,    2.8,   69.2,   96.5,   98.6,  100.0,    1.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,      5,      1,      3,     19,     17,     24,     21,     30,      5,      1,      3,     19,     17,     24,     21,      0,      0,      0,      0,      0,      0,      0,      0,    37.4,    70.9,    60.2,    89.4,    34.2,    70.4,    54.9,    78.1,    37.4,    70.9,    60.2,    89.4,    34.2,    70.4,    54.9,    78.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439Q","IFED","064 "
"ERCOT NORTH 345KV RT PK FIX - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439R,IFED,01,064 ,  260048,  102845,   27094,   24008,  132037,  208250,  258890,  259352,    1158,     696,  260048,  102845,   27094,   24008,  132037,  208250,  258890,  259352,    1158,     696,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -433,   -3696,      33,     605,    2573,   -1125,    -518,    -487,      85,      54,  100.0,   39.5,   10.4,    9.2,   50.8,   80.1,   99.6,   99.7,    0.4,    0.3,  100.0,   39.5,   10.4,    9.2,   50.8,   80.1,   99.6,   99.7,    0.4,    0.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    116,     30,     29,     31,     48,     47,     95,     91,    116,     30,     29,     31,     48,     47,     95,     91,      0,      0,      0,      0,      0,      0,      0,      0,    33.6,    33.2,    51.9,    48.8,    30.3,    26.0,    44.6,    37.7,    33.6,    33.2,    51.9,    48.8,    30.3,    26.0,    44.6,    37.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 Mw per Peak Hour)","06439R","IFED","064 "
"ERCOT SOUTH 345 KV RT PEAK FIX - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439S,IFED,01,064 ,   32749,     950,    3605,     435,   31032,   28165,   32417,   32205,     332,     544,   32749,     950,    3605,     435,   31032,   28165,   32417,   32205,     332,     544,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     120,    -185,       5,     235,      70,    -120,     120,     120,       0,       0,  100.0,    2.9,   11.0,    1.3,   94.8,   86.0,   99.0,   98.3,    1.0,    1.7,  100.0,    2.9,   11.0,    1.3,   94.8,   86.0,   99.0,   98.3,    1.0,    1.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      2,      2,      1,     17,     12,     20,     14,     25,      2,      2,      1,     17,     12,     20,     14,      0,      0,      0,      0,      0,      0,      0,      0,    53.1,    47.2,    79.3,    84.0,    53.1,    46.7,    76.8,    78.7,    53.1,    47.2,    79.3,    84.0,    53.1,    46.7,    76.8,    78.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 Mw per Peak Hour)","06439S","IFED","064 "
"ERCOT-SOUTH MONTHLY OFFPEAK - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439U,IFED,01,064 ,   30903,     345,    3600,     310,   29916,   26469,   30571,   30379,     332,     524,   30903,     345,    3600,     310,   29916,   26469,   30571,   30379,     332,     524,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     300,    -190,       0,     240,     250,      60,     300,     300,       0,       0,  100.0,    1.1,   11.6,    1.0,   96.8,   85.7,   98.9,   98.3,    1.1,    1.7,  100.0,    1.1,   11.6,    1.0,   96.8,   85.7,   98.9,   98.3,    1.1,    1.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      2,      1,      1,     16,     12,     18,     14,     24,      2,      1,      1,     16,     12,     18,     14,      0,      0,      0,      0,      0,      0,      0,      0,    56.0,    48.6,    79.2,    83.9,    56.0,    48.5,    76.7,    78.3,    56.0,    48.6,    79.2,    83.9,    56.0,    48.5,    76.7,    78.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW per off-peak hour)","06439U","IFED","064 "
"ERCOT WEST 345KV RT PEAK - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439V,IFED,01,064 ,   32431,    1092,    3557,     768,   30397,   27806,   32257,   32131,     174,     300,   32431,    1092,    3557,     768,   30397,   27806,   32257,   32131,     174,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     578,       0,    -180,       0,     578,     758,     578,     578,       0,       0,  100.0,    3.4,   11.0,    2.4,   93.7,   85.7,   99.5,   99.1,    0.5,    0.9,  100.0,    3.4,   11.0,    2.4,   93.7,   85.7,   99.5,   99.1,    0.5,    0.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      2,      3,      3,     19,     15,     23,     19,     26,      2,      3,      3,     19,     15,     23,     19,      0,      0,      0,      0,      0,      0,      0,      0,    49.1,    67.2,    70.8,    91.2,    45.8,    61.8,    61.2,    75.7,    49.1,    67.2,    70.8,    91.2,    45.8,    61.8,    61.2,    75.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW per peak hour)","06439V","IFED","064 "
"ERCOT WEST 345K RT OFF-PEAK - ICE FUTURES ENERGY DIV",260519,2026-05-19,06439W,IFED,01,064 ,   32264,    1092,    3437,     768,   30230,   27759,   32090,   31964,     174,     300,   32264,    1092,    3437,     768,   30230,   27759,   32090,   31964,     174,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     521,       0,    -180,       0,     521,     701,     521,     521,       0,       0,  100.0,    3.4,   10.7,    2.4,   93.7,   86.0,   99.5,   99.1,    0.5,    0.9,  100.0,    3.4,   10.7,    2.4,   93.7,   86.0,   99.5,   99.1,    0.5,    0.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      2,      2,      3,     19,     15,     23,     18,     25,      2,      2,      3,     19,     15,     23,     18,      0,      0,      0,      0,      0,      0,      0,      0,    48.9,    67.7,    70.8,    91.8,    45.7,    62.2,    61.2,    76.0,    48.9,    67.7,    70.8,    91.8,    45.7,    62.2,    61.2,    76.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW per Off-Peak Hour)","06439W","IFED","064 "
"ERCOT NORTH 345KV DA PK DLY FI - ICE FUTURES ENERGY DIV",260519,2026-05-19,0643A5,IFED,01,064 ,   15235,    8720,    7100,     350,    6165,    7735,   15235,   15185,       0,      50,   15235,    8720,    7100,     350,    6165,    7735,   15235,   15185,       0,      50,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1885,    -850,    -400,    -350,    -685,   -1085,   -1885,   -1835,       0,     -50,  100.0,   57.2,   46.6,    2.3,   40.5,   50.8,  100.0,   99.7,    0.0,    0.3,  100.0,   57.2,   46.6,    2.3,   40.5,   50.8,  100.0,   99.7,    0.0,    0.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      6,      6,      2,      7,      8,     14,     15,     24,      6,      6,      2,      7,      8,     14,     15,      0,      0,      0,      0,      0,      0,      0,      0,    76.6,    83.3,    95.1,    95.7,    76.3,    76.6,    88.1,    87.8,    76.6,    83.3,    95.1,    95.7,    76.3,    76.6,    88.1,    87.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","0643A5","IFED","064 "
